Date,daily_ret
2014-07-11,0.004924029262802332
2014-07-14,-0.06005879882402332
2014-07-15,0.046916890080428875
2014-07-16,-0.03129890453834128
2014-07-17,-0.0033778822147156884
2014-07-18,-0.11862658414382554
2014-07-21,-0.002842334057849949
2014-07-22,0.01827632461435269
2014-07-23,-0.07607442779515894
2014-07-24,0.12029941186954196
2014-07-25,-0.008749602290805014
2014-07-28,-0.04846734071577585
2014-07-29,-0.05920053972002026
2014-07-30,0.01003944065973461
2014-07-31,0.05271565495207664
2014-08-01,-0.12089023773394036
2014-08-04,0.028768699654775576
2014-08-05,0.059097688292319095
2014-08-06,-0.05210350290441823
2014-08-07,0.002971216341689953
2014-08-08,-0.10423995556378451
2014-08-11,0.01880942538238939
2014-08-12,-0.09210793264353834
2014-08-13,0.010055865921787754
2014-08-14,-0.08362831858407083
2014-08-15,-0.0012071463061323895
2014-08-18,0.1046652163403432
2014-08-19,0.07964989059080962
2014-08-20,-0.18504256181597079
2014-08-21,-0.09972643620989807
2014-08-22,0.17872928176795577
2014-08-25,0.033278650105460494
2014-08-26,0.1179405760943526
2014-08-27,-0.01460742544126592
2014-08-28,0.00494132180358231
2014-08-29,0.038926449498053683
2014-09-01,0.017945178465785805
2014-09-02,-0.05908562572646259
2014-09-03,-0.16512250360304714
2014-09-04,-0.07521578298397047
2014-09-05,0.09306666666666663
2014-09-08,-0.0036594291290558134
2014-09-10,0.10186092066601371
2014-09-11,-0.07933333333333326
2014-09-12,-0.09268645908761775
2014-09-15,0.09896249002394253
2014-09-16,-0.06802227063664967
2014-09-17,0.18805194805194825
2014-09-18,-0.14101442938347186
2014-09-19,0.006871977602443291
2014-09-22,0.19160768452982824
2014-09-23,-0.08464149342384386
2014-09-24,-0.05654692931633831
2014-09-25,0.2984524686809136
2014-09-26,0.013431706394249066
2014-09-29,0.12002986746313238
2014-09-30,-0.011833333333333251
2014-10-03,-0.010625737898465215
2014-10-06,-0.06273440163654953
2014-10-07,0.035285558384867244
2014-10-08,-0.16865776528460996
2014-10-09,0.0040152155536770096
2014-10-10,0.008208798147758323
2014-10-13,-0.019206680584551106
2014-10-14,-0.0031928480204342913
2014-10-15,-0.18321588725176163
2014-10-16,0.13098039215686286
2014-10-17,-0.005316689782709272
2014-10-20,0.11108528933302342
2014-10-21,-0.05333612215017769
2014-10-22,-0.013035793194874024
2014-10-23,0.05663756436086853
2014-10-24,0.03750000000000009
2014-10-27,0.06575454359812127
2014-10-28,0.007089480743437404
2014-10-29,0.08124048706240483
2014-10-30,0.005630828787612119
2014-10-31,-0.12878390201224843
2014-11-03,0.12191203052821842
2014-11-04,-0.17382742570712506
2014-11-05,0.19024918743228603
2014-11-06,-0.029856180593482606
2014-11-07,-0.0502908613248263
