Date,intraday_ret,overnight_ret,daily_ret,intraday_overnight_ret_diff,ret_range,stoch_k,disc_stoch_k_1,disc_stoch_k_3,macd,disc_macd_1,disc_macd_9,rsi,disc_rsi_ter
2015-04-01,0.01636475662353657,0.0015550947867299027,0.017945300157977906,0.014809661836806667,0.022847551342811995,0.9262708304159069,1,1,148.20777666650656,1,1,77.89864348883941,overbought
2015-04-02,-0.006065133314859233,0.006316836004752828,0.00021339023739663787,-0.01238196931961206,0.02138509663182911,0.9243163883281325,0,1,151.71479756851113,0,1,77.93080840850473,overbought
2015-04-03,0.016047575079117173,-0.004875411537100081,0.011093925009333816,0.020922986616217255,0.018953738138761413,0.9999559228650128,1,1,156.3838903257115,1,1,79.59388375020791,overbought
2015-04-07,0.010951875820204047,0.010394337423930802,0.02146005073683499,0.0005575383962732449,0.015213857198348371,0.9991341468325877,0,1,165.39945997507675,1,1,82.38917410425383,overbought
2015-04-08,0.004289939099229766,0.004086816086233898,0.008394287377583298,0.00020312301299586864,0.023462221012009236,0.9818611509483516,0,0,173.4306959114724,1,1,83.36941593049674,overbought
2015-04-09,-0.012698750972906793,0.0049257414218538695,-0.007835560314725987,-0.017624492394760664,0.027831835746543226,0.8598699349674842,0,0,175.06142838686583,0,1,78.91671244242232,overbought
2015-04-10,0.02236561568981827,-0.0029938012359988684,0.019304856245923263,0.025359416925817137,0.02826983627942765,0.9844628240473605,1,1,180.9077124814121,1,1,81.51559863461937,overbought
2015-04-13,0.006149224519520608,0.011423849443654184,0.017643321778280985,-0.005274624924133576,0.016211600167571342,0.9800269954764323,0,1,189.54103805427394,1,1,83.54991976299283,overbought
2015-04-14,0.0013650321628653,0.0025016568387291765,0.0038701038436397273,-0.0011366246758638765,0.020004207126329263,0.9377955870466231,0,0,195.5099280266959,0,1,83.97391796486365,overbought
2015-04-15,-0.013245301634713543,0.0002546088712039866,-0.012994065134807498,-0.01349991050591753,0.021718362031283165,0.8362429688571824,0,0,193.35791956603862,0,1,76.78963812651153,overbought
2015-04-16,0.036289831913286545,-0.005711663710389985,0.030370892886901313,0.04200149562367653,0.04066649773656499,0.9996212773282832,1,1,200.08124148927163,1,1,80.85818177681759,overbought
